CDSACCNO,precision@k,recall@k,num_test_items,portfolio_size,recommendations
BMS-47356-LI/00,0.0,0.0,1,11,"['LCEY', 'HAPU', 'MASK', 'HOPL', 'EDEN', 'UDPL', 'SLTL', 'AHUN', 'MAL', 'CWM']"
BMS-473603500-VN/00,0.0,0.0,1,11,"['DIAL', 'HASU', 'DIST', 'LFIN', 'HNB', 'JKH', 'LMF', 'HELA', 'ALLI', 'SAMP']"
BMS-47551-LI/00,0.1,1.0,1,36,"['AMF', 'MBSL', 'LVEF', 'SDB', 'UML', 'AMSL', 'SEYB', 'UAL', 'UBC', 'WAPO']"
BMS-47614-LI/00,0.0,0.0,1,33,"['HSIG', 'TANG', 'RCH', 'STAF', 'CITH', 'CINS', 'AHPL', 'RFL', 'RPBH', 'JETS']"
BMS-476483263-VN/00,0.0,0.0,1,150,"['OFEQ', 'TRAN', 'LVEN', 'WAPO', 'GUAR', 'AFS', 'INDO', 'SHAW', 'CPRT', 'CTHR']"
BMS-47693-LI/00,0.0,0.0,1,12,"['ALHP', 'BERU', 'PLC', 'SEMB', 'JETS', 'TRAN', 'BRR', 'SIGV', 'ACAP', 'AAF']"
BMS-47695-LI/00,0.0,0.0,1,12,"['NIFL', 'PALM', 'TRAN', 'SHAW', 'HSIG', 'REEF', 'MADU', 'MRH', 'RCH', 'STAF']"
BMS-47698-LI/00,0.1,1.0,1,18,"['HBS', 'JKH', 'AHUN', 'CONN', 'VPEL', 'SUN', 'KZOO', 'MGT', 'PLR', 'DIAL']"
BMS-47721-LI/00,0.0,0.0,1,28,"['LPRT', 'AFS', 'UDPL', 'LWL', 'NIFL', 'CPRT', 'LCBF', 'TPL', 'CFVF', 'RGEM']"
BMS-477752497-VN/00,0.0,0.0,1,14,"['TAFL', 'CARG', 'KFP', 'NEST', 'DOCK', 'SIL', 'CCS', 'ASHO', 'DIMO', 'UCAR']"
BMS-478-LC/00,0.0,0.0,1,30,"['SPEN', 'TJL', 'CARG', 'COMB', 'RHL', 'SLTL', 'SAMP', 'CONN', 'VONE', 'PLC']"
BMS-47832-LC/00,0.0,0.0,1,37,"['AMF', 'AAF', 'LMF', 'CSD', 'DFCC', 'COCR', 'SEYB', 'BPPL', 'SFCL', 'COMD']"
BMS-47882-LI/00,0.0,0.0,1,34,"['PEG', 'LCEY', 'GHLL', 'SHOT', 'LHL', 'CONN', 'TRAN', 'TAJ', 'HSIG', 'KHL']"
BMS-47914-LI/00,0.0,0.0,1,20,"['MAL', 'MRH', 'CITH', 'VPEL', 'MULL', 'BRR', 'HAPU', 'TESS', 'REEF', 'NIFL']"
BMS-47919-LI/00,0.0,0.0,1,48,"['AFS', 'REEF', 'LCEY', 'CCS', 'DIAL', 'CONN', 'SHOT', 'CHOT', 'WAPO', 'COCO']"
BMS-4793-LC/00,0.0,0.0,1,23,"['SEYB', 'CCS', 'NDB', 'GRAN', 'CFIN', 'OSEA', 'CINV', 'JINS', 'DIAL', 'WAPO']"
BMS-47984-LI/00,0.0,0.0,1,11,"['LMF', 'HAYL', 'RIL', 'CALT', 'KOTA', 'RAL', 'MGT', 'SAMP', 'GRAN', 'CFVF']"
BMS-48051-LI/00,0.0,0.0,1,52,"['ALLI', 'CINV', 'RWSL', 'EXT', 'PLC', 'GRAN', 'BLI', 'CFIN', 'LCBF', 'CSF']"
BMS-48170-LI/00,0.0,0.0,1,45,"['AFS', 'MAL', 'OFEQ', 'CPRT', 'LAMB', 'LCEY', 'COCO', 'SWAD', 'HAPU', 'SING']"
BMS-48184-LI/00,0.0,0.0,1,8,"['HELA', 'JINS', 'AAIC', 'SLTL', 'KHL', 'DIAL', 'JKH', 'DOCK', 'CALF', 'CALT']"
BMS-482421792-VN/00,0.0,0.0,1,16,"['GHLL', 'DIAL', 'HBS', 'MGT', 'TJL', 'AHUN', 'RCL', 'SUN', 'BBH', 'AHPL']"
BMS-482740723-VN/00,0.0,0.0,1,53,"['PINS', 'RWSL', 'PLC', 'JINS', 'DIST', 'SEYB', 'UAL', 'LDEV', 'CLND', 'VPEL']"
BMS-482821910-VN/00,0.0,0.0,1,34,"['CARG', 'CTHR', 'CERA', 'KGAL', 'CTEA', 'JKL', 'LCEY', 'BOGA', 'ONAL', 'KFP']"
BMS-48288-LI/00,0.0,0.0,1,49,"['AHPL', 'COCR', 'SHOT', 'KVAL', 'ALLI', 'ASIY', 'TAFL', 'STAF', 'CINV', 'CFIN']"
BMS-482881955-VN/01,0.0,0.0,1,16,"['CSF', 'BRR', 'ONAL', 'AHPL', 'PEG', 'CARS', 'CTC', 'SEYB', 'CPRT', 'NDB']"
BMS-48291-LI/00,0.0,0.0,1,12,"['CCS', 'LOLC', 'AAIC', 'SUN', 'CALT', 'AHUN', 'GRAN', 'MELS', 'HHL', 'CFVF']"
BMS-483041039-VN/00,0.0,0.0,1,30,"['LUMX', 'UAL', 'LAMB', 'DIAL', 'AFS', 'CINS', 'CSD', 'MDL', 'UCAR', 'CALT']"
BMS-483041039-VN/01,0.0,0.0,1,12,"['ALLI', 'CINS', 'AFS', 'UCAR', 'BUKI', 'HASU', 'GUAR', 'CCS', 'CARE', 'CTC']"
BMS-483392443-VN/00,0.0,0.0,1,143,"['TRAN', 'AFS', 'SHAW', 'RPBH', 'SIGV', 'PARA', 'CIT', 'CPRT', 'HARI', 'BRR']"
BMS-48373-LI/00,0.0,0.0,1,13,"['CALT', 'CTBL', 'FCT', 'PLR', 'KZOO', 'AGST', 'SEMB', 'EML', 'SLTL', 'DIAL']"
BMS-48375-LI/00,0.0,0.0,1,41,"['CFIN', 'UDPL', 'CDB', 'NIFL', 'SFCL', 'LMF', 'WAPO', 'CINV', 'CIND', 'NTB']"
BMS-48383-LI/00,0.0,0.0,1,27,"['UAL', 'CCS', 'LION', 'NTB', 'HNB', 'GRAN', 'CTC', 'DIAL', 'DIST', 'UCAR']"
BMS-48393-LI/00,0.0,0.0,1,10,"['UDPL', 'HDFC', 'GHLL', 'DFCC', 'ACAP', 'SEYB', 'MHDL', 'WAPO', 'LDEV', 'UBC']"
BMS-48394-LI/00,0.0,0.0,1,18,"['VPEL', 'DIPD', 'LMF', 'NDB', 'KOTA', 'HELA', 'RIL', 'SEMB', 'ELPL', 'TAFL']"
BMS-48481-FI/00,0.0,0.0,1,13,"['NTB', 'DFCC', 'HNB', 'DIST', 'DIAL', 'SDB', 'GRAN', 'SEYB', 'UBC', 'CFIN']"
BMS-48544-LI/00,0.1,1.0,1,8,"['BPPL', 'EAST', 'MGT', 'RIL', 'REEF', 'HPWR', 'WAPO', 'AHPL', 'GREG', 'HELA']"
BMS-48545-LI/00,0.0,0.0,1,25,"['VPEL', 'KHL', 'RHL', 'MELS', 'HAYC', 'RICH', 'HHL', 'TJL', 'COCO', 'CIC']"
BMS-48603-LI/00,0.0,0.0,1,10,"['PLC', 'MGT', 'PINS', 'LOFC', 'VFIN', 'VONE', 'NDB', 'SAMP', 'CFIN', 'VPEL']"
BMS-48736-LI/00,0.0,0.0,1,9,"['LPRT', 'SFCL', 'MDL', 'LWL', 'TILE', 'SIRA', 'CDB', 'ABL', 'ALLI', 'SELI']"
BMS-48747-LI/00,0.0,0.0,1,29,"['BPPL', 'PLR', 'KCAB', 'COCR', 'RIL', 'LMF', 'TPL', 'LWL', 'CIND', 'TYRE']"
BMS-48802-LI/00,0.0,0.0,1,15,"['AINS', 'BRR', 'CINS', 'PEG', 'PARA', 'TAJ', 'HSIG', 'AFSL', 'SERV', 'CSD']"
BMS-48838-LC/00,0.1,1.0,1,13,"['AGAL', 'EDEN', 'RAL', 'KAHA', 'LOLC', 'SCAP', 'RCL', 'AGST', 'LDEV', 'AAIC']"
BMS-48852-LI/00,0.0,0.0,1,20,"['KVAL', 'HOPL', 'LDEV', 'KGAL', 'TPL', 'SCAP', 'TAFL', 'CFLB', 'RCL', 'KOTA']"
BMS-48853-LI/00,0.1,1.0,1,16,"['SERV', 'CINV', 'UBC', 'LHL', 'SDB', 'GUAR', 'CCS', 'JINS', 'AAF', 'DIST']"
BMS-48914-LI/00,0.0,0.0,1,21,"['CCS', 'LMF', 'BFL', 'LDEV', 'CFIN', 'BALA', 'CIC', 'KGAL', 'TPL', 'TAFL']"
BMS-48952-LI/00,0.0,0.0,1,14,"['GRAN', 'KVAL', 'ALLI', 'LCEY', 'CALT', 'BFL', 'UDPL', 'CFVF', 'TPL', 'AAIC']"
BMS-48991-LI/00,0.0,0.0,1,17,"['TPL', 'UCAR', 'UAL', 'CINS', 'TILE', 'LMF', 'GRAN', 'ALLI', 'ONAL', 'REXP']"
BMS-48997-LI/00,0.0,0.0,1,37,"['GRAN', 'BFL', 'TAFL', 'HEXP', 'TJL', 'BPPL', 'VPEL', 'PINS', 'CSD', 'HPWR']"
BMS-49025-LI/00,0.0,0.0,1,9,"['CDB', 'VFIN', 'LOLC', 'BRWN', 'ALLI', 'UDPL', 'KVAL', 'CALT', 'LOFC', 'NIFL']"
BMS-49034-LC/00,0.1,1.0,1,13,"['GLAS', 'CONN', 'SFIN', 'MAL', 'COCR', 'RHL', 'HPWR', 'SINI', 'HELA', 'LFIN']"
BMS-490710329-VN/00,0.1,1.0,1,10,"['DIAL', 'ACL', 'RICH', 'CCS', 'RCL', 'SLTL', 'AEL', 'CALT', 'AMSL', 'FCT']"
BMS-49188-LI/00,0.0,0.0,1,25,"['WAPO', 'KZOO', 'AMF', 'LCBF', 'ASCO', 'COCR', 'HDFC', 'LMF', 'DFCC', 'NDB']"
BMS-49264-LI/00,0.0,0.0,1,15,"['LPRT', 'TANG', 'CFI', 'ALHP', 'BLUE', 'BERU', 'CSF', 'TESS', 'STAF', 'CRL']"
BMS-492703133-VN/00,0.0,0.0,1,9,"['BFN', 'LCBF', 'SHOT', 'MADU', 'ACAP', 'EML', 'HOPL', 'WAPO', 'COCR', 'EDEN']"
BMS-492763225-VN/00,0.0,0.0,1,21,"['GUAR', 'CINV', 'HPWR', 'BPPL', 'DFCC', 'ONAL', 'LUMX', 'SEYB', 'DIST', 'AAF']"
BMS-49277-LI/00,0.0,0.0,1,13,"['CITH', 'PAP', 'CCS', 'JINS', 'DIAL', 'SINH', 'UAL', 'LMF', 'RWSL', 'CTC']"
BMS-49279-LI/00,0.0,0.0,1,55,"['UAL', 'LMF', 'AHPL', 'RENU', 'NTB', 'TAFL', 'AFS', 'CONN', 'NDB', 'LCEY']"
BMS-49280-LI/00,0.0,0.0,1,15,"['CALT', 'STAF', 'CFVF', 'LPRT', 'AHPL', 'MFL', 'COCR', 'FCT', 'ALLI', 'RCL']"
BMS-49297-LI/00,0.0,0.0,1,16,"['PALM', 'LMF', 'GHLL', 'BOGA', 'AHPL', 'REEF', 'AFS', 'SIRA', 'RIL', 'BFL']"
BMS-493103040-VN/01,0.0,0.0,1,23,"['TAFL', 'GRAN', 'CARG', 'BFL', 'HNB', 'VPEL', 'COMB', 'CCS', 'CHL', 'LUMX']"
BMS-493143379-VN/00,0.0,0.0,1,15,"['SEYB', 'DFCC', 'HOPL', 'NDB', 'TAFL', 'BALA', 'NTB', 'HPWR', 'KGAL', 'LWL']"
BMS-493421336-VN/00,0.0,0.0,1,18,"['GRAN', 'RICH', 'TKYO', 'KGAL', 'ACL', 'CFLB', 'CCS', 'ELPL', 'OSEA', 'KAHA']"
BMS-49377-LI/00,0.0,0.0,1,14,"['KVAL', 'MAL', 'TPL', 'VFIN', 'PINS', 'ELPL', 'KGAL', 'JINS', 'COCR', 'CALT']"
BMS-49378-LI/00,0.0,0.0,1,16,"['JINS', 'PABC', 'VFIN', 'SEYB', 'COCR', 'HSIG', 'VPEL', 'CONN', 'KGAL', 'TILE']"
BMS-49380-LI/00,0.0,0.0,1,14,"['CALT', 'CFVF', 'GHLL', 'FCT', 'LMF', 'AHUN', 'CIC', 'KHL', 'RICH', 'EDEN']"
BMS-49412-LI/00,0.0,0.0,1,38,"['MAL', 'MCPL', 'REEF', 'LCEY', 'BPPL', 'COCR', 'HPFL', 'RHTL', 'AHUN', 'AINS']"
BMS-49414-LI/00,0.0,0.0,1,14,"['UML', 'MRH', 'AMSL', 'ASIR', 'MEL', 'AMF', 'KZOO', 'DIAL', 'NHL', 'KHC']"
BMS-49417-LI/00,0.0,0.0,1,10,"['CALT', 'KHL', 'AHUN', 'CFVF', 'FCT', 'CINV', 'EDEN', 'TAP', 'LOLC', 'GHLL']"
BMS-49449-LI/00,0.0,0.0,1,27,"['UAL', 'HNB', 'PINS', 'JKH', 'COMB', 'CCS', 'CARG', 'CHL', 'CTC', 'ALLI']"
BMS-49465-LI/00,0.0,0.0,1,17,"['CINS', 'SIGV', 'RPBH', 'TANG', 'HSIG', 'AHPL', 'BRR', 'MCPL', 'RHTL', 'SHAW']"
BMS-49471-LI/00,0.0,0.0,1,21,"['RWSL', 'CITH', 'CSF', 'BLUE', 'PEG', 'MARA', 'MADU', 'NHL', 'DIAL', 'HOPL']"
BMS-49564-LC/00,0.1,1.0,1,15,"['CCS', 'LMF', 'CINV', 'CALT', 'ALLI', 'CFIN', 'GRAN', 'UAL', 'RICH', 'LOLC']"
BMS-49654-LI/00,0.0,0.0,1,49,"['LUMX', 'MEL', 'PAP', 'PLC', 'LVEF', 'MCPL', 'CSD', 'DIST', 'OSEA', 'HPWR']"
BMS-49692-LC/00,0.0,0.0,1,30,"['AFS', 'AMF', 'RWSL', 'CCS', 'PALM', 'CITH', 'LMF', 'JINS', 'CINV', 'CALT']"
BMS-49697-LI/00,0.0,0.0,1,18,"['TANG', 'STAF', 'LPRT', 'RPBH', 'MARA', 'WAPO', 'SIGV', 'CITH', 'RGEM', 'RFL']"
BMS-49698-LC/00,0.0,0.0,1,9,"['CONN', 'LVEF', 'PINS', 'CINS', 'LHL', 'REEF', 'REG', 'SFIN', 'RHTL', 'HSIG']"
BMS-49713-LC/00,0.0,0.0,1,69,"['AMF', 'CINV', 'AHPL', 'LUMX', 'SEYB', 'GUAR', 'AAF', 'JINS', 'MDL', 'LHL']"
BMS-497294169-VN/00,0.0,0.0,1,21,"['RHTL', 'AHPL', 'KHL', 'PLC', 'AAIC', 'NTB', 'VFIN', 'HNB', 'COMB', 'UBC']"
BMS-49757-LI/00,0.0,0.0,1,27,"['COCR', 'VFIN', 'ALLI', 'SFIN', 'KZOO', 'RAL', 'VPEL', 'JINS', 'CALT', 'UAL']"
BMS-497601894-VN/00,0.0,0.0,1,22,"['AMF', 'BPPL', 'AFS', 'BRR', 'CINV', 'HVA', 'MDL', 'CITH', 'GUAR', 'AINS']"
BMS-49763-LI/00,0.0,0.0,1,58,"['CINV', 'LMF', 'ASIY', 'RWSL', 'CLND', 'ACAP', 'WAPO', 'KZOO', 'TAFL', 'KHL']"
BMS-49823-LI/00,0.0,0.0,1,109,"['PEG', 'AFS', 'CPRT', 'SLND', 'LUMX', 'TRAN', 'CIT', 'EAST', 'OFEQ', 'MCPL']"
BMS-49824-LI/00,0.0,0.0,1,21,"['LUMX', 'MDL', 'CITH', 'HELA', 'SERV', 'AMSL', 'RIL', 'OSEA', 'RFL', 'TAP']"
BMS-49831-LI/00,0.0,0.0,1,19,"['CALT', 'JINS', 'CFVF', 'PABC', 'COCR', 'KZOO', 'DIAL', 'PLR', 'UBC', 'REEF']"
BMS-49843-LI/00,0.0,0.0,1,13,"['LWL', 'TJL', 'BFL', 'ACL', 'ALUM', 'DIAL', 'GRAN', 'TAFL', 'PACK', 'GLAS']"
BMS-49917-LI/00,0.0,0.0,1,21,"['CTBL', 'LCBF', 'MADU', 'MEL', 'BOPL', 'ATL', 'HPL', 'CRL', 'ALHP', 'CPRT']"
BMS-49922-LI/00,0.0,0.0,1,36,"['CCS', 'TAFL', 'CARG', 'HPFL', 'CHL', 'CINS', 'LAMB', 'SIL', 'LUMX', 'CWM']"
BMS-49926-LI/00,0.0,0.0,1,15,"['SHOT', 'NDB', 'JINS', 'SEYB', 'CHOT', 'HNB', 'NTB', 'CONN', 'COMB', 'AMSL']"
BMS-49929-LI/00,0.1,1.0,1,21,"['SEYB', 'COCR', 'JINS', 'PINS', 'MELS', 'HNB', 'DIST', 'CALT', 'PABC', 'NTB']"
BMS-49937-LI/00,0.0,0.0,1,22,"['ODEL', 'BLUE', 'CCS', 'NEST', 'LPL', 'KFP', 'ABAN', 'TJL', 'TKYO', 'ASIR']"
BMS-49963-LI/00,0.0,0.0,1,21,"['UDPL', 'MASK', 'KVAL', 'BFL', 'SELI', 'BOPL', 'KCAB', 'GOOD', 'KOTA', 'RAL']"
BMS-49994-LI/00,0.0,0.0,1,16,"['LDEV', 'RGEM', 'WAPO', 'CALT', 'MADU', 'COCR', 'STAF', 'MDL', 'MARA', 'KZOO']"
BMS-500620765-VN/00,0.0,0.0,1,60,"['LCEY', 'UDPL', 'WAPO', 'GUAR', 'CINV', 'GREG', 'GOOD', 'HDFC', 'CARG', 'ATLL']"
BMS-50094-LI/00,0.0,0.0,1,9,"['JINS', 'CCS', 'CFVF', 'UAL', 'HNB', 'COMB', 'HBS', 'MELS', 'DIAL', 'FCT']"
BMS-50111-LI/00,0.0,0.0,1,40,"['GOOD', 'SELI', 'GRAN', 'RHL', 'CCS', 'CWL', 'COCO', 'LUMX', 'HAPU', 'CTEA']"
BMS-50149-LI/00,0.0,0.0,1,10,"['SLTL', 'DIST', 'SAMP', 'UBC', 'CALT', 'CFVF', 'SEYB', 'JKH', 'LIOC', 'FCT']"
BMS-50179-LC/00,0.1,1.0,1,12,"['AHPL', 'ALLI', 'LMF', 'CALT', 'RENU', 'JINS', 'CINV', 'CFIN', 'CDB', 'GUAR']"
BMS-502222970-VN/00,0.0,0.0,1,10,"['UBC', 'SERV', 'CLND', 'EAST', 'SEYB', 'TAP', 'CINV', 'DFCC', 'SDB', 'RICH']"
BMS-50329-LC/00,0.0,0.0,1,18,"['AHPL', 'AHUN', 'BFL', 'NTB', 'KHL', 'NDB', 'GRAN', 'CFVF', 'DFCC', 'SHOT']"
BMS-50461-LI/00,0.0,0.0,1,16,"['JINS', 'UAL', 'NTB', 'SEYB', 'LION', 'JKH', 'CINS', 'DFCC', 'CARG', 'DIAL']"
BMS-50484-LI/00,0.0,0.0,1,24,"['CCS', 'RAL', 'BFL', 'GRAN', 'ALLI', 'KCAB', 'ELPL', 'LMF', 'KAHA', 'LALU']"
BMS-50534-LI/00,0.0,0.0,1,12,"['JINS', 'CFLB', 'ASCO', 'SEMB', 'LOFC', 'LVEF', 'COCR', 'EMER', 'VFIN', 'MARA']"
BMS-505761553-VN/00,0.0,0.0,1,36,"['TANG', 'CFIN', 'RCH', 'STAF', 'KGAL', 'BBH', 'TRAN', 'SIGV', 'RENU', 'VFIN']"
BMS-50634-LI/00,0.0,0.0,1,22,"['AINS', 'REEF', 'AFS', 'ACAP', 'EAST', 'PMB', 'PINS', 'HVA', 'WAPO', 'JETS']"
BMS-50729-LI/00,0.0,0.0,1,17,"['RGEM', 'AFS', 'LCBF', 'CFVF', 'MDL', 'CPRT', 'LDEV', 'CWL', 'SCAP', 'NIFL']"
BMS-50881-LI/00,0.1,1.0,1,12,"['ALLI', 'CFVF', 'HSIG', 'PALM', 'AAIC', 'STAF', 'AHPL', 'CINS', 'COCR', 'CDB']"
BMS-50884-LI/00,0.0,0.0,1,84,"['PEG', 'RPBH', 'CIT', 'TRAN', 'AFS', 'BFN', 'GUAR', 'SIGV', 'MRH', 'KDL']"
BMS-50886-LI/00,0.0,0.0,1,10,"['TAFL', 'TJL', 'AHPL', 'CIND', 'MGT', 'LUMX', 'OSEA', 'HPWR', 'ABAN', 'LMF']"
BMS-50896-LI/00,0.0,0.0,1,47,"['UDPL', 'BRWN', 'MAL', 'ALLI', 'LMF', 'CDB', 'KAHA', 'HOPL', 'UAL', 'SELI']"
BMS-50900-LI/00,0.0,0.0,1,13,"['CTBL', 'LCBF', 'KOTA', 'ABL', 'RWSL', 'PLR', 'LDEV', 'EML', 'MBSL', 'COCR']"
BMS-50901-LI/00,0.0,0.0,1,27,"['HVA', 'CITH', 'PEG', 'BLUE', 'AFS', 'RWSL', 'KZOO', 'ACAP', 'EAST', 'SEMB']"
BMS-50902-LI/00,0.0,0.0,1,21,"['PEG', 'LUMX', 'CITH', 'BRR', 'SHOT', 'REEF', 'HPFL', 'AFS', 'BBH', 'HVA']"
BMS-50905-LI/00,0.0,0.0,1,27,"['GHLL', 'PLR', 'TPL', 'LMF', 'LFIN', 'UAL', 'DIAL', 'BBH', 'SERV', 'RAL']"
BMS-51018-LI/00,0.1,1.0,1,13,"['HVA', 'CITH', 'LCBF', 'ACAP', 'AAF', 'EAST', 'RWSL', 'JETS', 'CTBL', 'BERU']"
BMS-51028-LI/00,0.0,0.0,1,30,"['UAL', 'DIAL', 'ALLI', 'HNB', 'NDB', 'COMB', 'KAHA', 'PINS', 'CHOT', 'TILE']"
BMS-510580087-VN/00,0.0,0.0,1,14,"['AHPL', 'HNB', 'VFIN', 'HASU', 'KVAL', 'RCL', 'RHTL', 'COMB', 'AAIC', 'TANG']"
BMS-51067-LI/00,0.0,0.0,1,10,"['SHOT', 'AMF', 'LCBF', 'TAP', 'MARA', 'KZOO', 'CFVF', 'CHOT', 'ASIY', 'RWSL']"
BMS-51076-LI/00,0.0,0.0,1,29,"['VPEL', 'HELA', 'CFVF', 'UAL', 'JINS', 'CINS', 'MCPL', 'GLAS', 'TAFL', 'AFS']"
BMS-51129-LI/00,0.0,0.0,1,12,"['RCL', 'ACL', 'KOTA', 'AGST', 'LOFC', 'SLTL', 'LWL', 'HAYL', 'LDEV', 'RAL']"
BMS-512183760-VN/01,0.0,0.0,1,24,"['AHPL', 'GRAN', 'GUAR', 'AFS', 'RGEM', 'BFL', 'LCEY', 'TAFL', 'WAPO', 'JINS']"
BMS-512292410-VN/00,0.0,0.0,1,19,"['SHOT', 'LUMX', 'AFS', 'EAST', 'TAP', 'BBH', 'HVA', 'CITH', 'MDL', 'CHOT']"
BMS-51244-LI/00,0.0,0.0,1,52,"['NIFL', 'AFS', 'JINS', 'TAFL', 'RGEM', 'LCEY', 'UAL', 'AMF', 'CINS', 'BFN']"
BMS-51253-LI/00,0.0,0.0,1,14,"['CITH', 'ODEL', 'AINS', 'CSF', 'UAL', 'SERV', 'PMB', 'LVEF', 'JINS', 'BERU']"
BMS-512593798-VN/00,0.0,0.0,1,12,"['LCEY', 'MADU', 'LDEV', 'BOPL', 'MAL', 'TPL', 'SLTL', 'RAL', 'TILE', 'GLAS']"
BMS-51330-LI/00,0.1,1.0,1,100,"['RPBH', 'JINS', 'LHL', 'BRR', 'TRAN', 'BFN', 'AHPL', 'AHUN', 'AFS', 'UBC']"
BMS-51345-LC/00,0.1,1.0,1,11,"['OSEA', 'CINV', 'LMF', 'BPPL', 'LVEF', 'RIL', 'CFIN', 'CCS', 'GRAN', 'HHL']"
BMS-51373-LI/00,0.0,0.0,1,41,"['AMF', 'RIL', 'GRAN', 'GUAR', 'ALLI', 'TAP', 'COCR', 'AHPL', 'AFS', 'PLR']"
BMS-51374-LI/00,0.0,0.0,1,45,"['TAFL', 'PALM', 'GOOD', 'SELI', 'GHLL', 'GRAN', 'SLTL', 'AMF', 'RIL', 'CINV']"
BMS-51436-LI/00,0.0,0.0,1,43,"['LCEY', 'AFS', 'TPL', 'UCAR', 'HOPL', 'TSML', 'KGAL', 'ALLI', 'KVAL', 'GRAN']"
BMS-51458-LI/00,0.0,0.0,1,14,"['RWSL', 'LPL', 'VLL', 'MEL', 'RICH', 'OSEA', 'DIAL', 'RAL', 'LITE', 'SINH']"
BMS-51493-LI/00,0.0,0.0,1,38,"['DIAL', 'PLC', 'CONN', 'COCO', 'MGT', 'RAL', 'JINS', 'SEYB', 'RHL', 'HNB']"
BMS-51507-LC/00,0.0,0.0,1,32,"['LCEY', 'WAPO', 'HOPL', 'AFS', 'PALM', 'CINV', 'GHLL', 'BFN', 'CONN', 'CFLB']"
BMS-51518-LI/00,0.0,0.0,1,20,"['LMF', 'ASIY', 'LUMX', 'HPFL', 'ELPL', 'CDB', 'LFIN', 'RWSL', 'AMF', 'LVEF']"
BMS-515381090-VN/00,0.0,0.0,1,26,"['SEYB', 'DFCC', 'CFIN', 'DIAL', 'NTB', 'DOCK', 'TPL', 'OSEA', 'NDB', 'SDB']"
BMS-51654-LI/00,0.0,0.0,1,8,"['COCR', 'CINV', 'PLC', 'PABC', 'GRAN', 'RIL', 'CALT', 'HHL', 'WAPO', 'CIND']"
BMS-51666-LI/00,0.0,0.0,1,35,"['CINS', 'UAL', 'JINS', 'MELS', 'AMF', 'AINS', 'ALLI', 'AFS', 'CSD', 'OSEA']"
BMS-5169-FI/00,0.0,0.0,1,17,"['CARG', 'DFCC', 'NEH', 'DIST', 'JKL', 'CCS', 'TRAN', 'TAJ', 'SWAD', 'PEG']"
BMS-51697-LI/00,0.0,0.0,1,54,"['CINV', 'WAPO', 'AFS', 'GUAR', 'AMF', 'CFLB', 'EXT', 'LMF', 'UAL', 'STAF']"
BMS-51818-LI/00,0.0,0.0,1,18,"['MARA', 'RWSL', 'WAPO', 'CINV', 'EDEN', 'RHTL', 'CFLB', 'CSF', 'LDEV', 'LMF']"
BMS-51821-LI/00,0.0,0.0,1,23,"['RAL', 'TAFL', 'KAHA', 'GRAN', 'CCS', 'KOTA', 'LMF', 'AEL', 'TILE', 'HBS']"
BMS-51822-LI/00,0.0,0.0,1,10,"['ELPL', 'KGAL', 'HOPL', 'BALA', 'NAMU', 'LMF', 'MAL', 'UDPL', 'SCAP', 'CTBL']"
BMS-51846-LI/00,0.0,0.0,1,17,"['MAL', 'VPEL', 'RAL', 'ASIY', 'KOTA', 'PINS', 'PLC', 'BERU', 'ELPL', 'VFIN']"
BMS-518561146-VN/00,0.0,0.0,1,14,"['CFIN', 'DFCC', 'UBC', 'NTB', 'NDB', 'PLC', 'MGT', 'MBSL', 'AAIC', 'HDFC']"
BMS-52026-LC/00,0.0,0.0,1,37,"['LCEY', 'CFIN', 'CDB', 'PINS', 'GRAN', 'JINS', 'UDPL', 'CINS', 'WAPO', 'KGAL']"
BMS-52035-LC/00,0.1,1.0,1,11,"['ASIY', 'HOPL', 'KOTA', 'LDEV', 'PARQ', 'KAHA', 'LWL', 'SINS', 'MASK', 'RCL']"
BMS-520414029-VN/00,0.0,0.0,1,12,"['CALT', 'HBS', 'RICH', 'MGT', 'ASCO', 'GRAN', 'JINS', 'PARQ', 'PABC', 'MELS']"
BMS-520482431-VN/01,0.1,1.0,1,10,"['LMF', 'ASIY', 'KVAL', 'HELA', 'SCAP', 'RAL', 'ELPL', 'SEMB', 'HAYL', 'MGT']"
BMS-520592180-VN/02,0.0,0.0,1,37,"['AHPL', 'PEG', 'LHL', 'BPPL', 'SIGV', 'CITH', 'RHTL', 'TRAN', 'GHLL', 'TANG']"
BMS-52132-LI/00,0.0,0.0,1,18,"['ODEL', 'AINS', 'LVEF', 'PMB', 'AFS', 'SING', 'PARA', 'LPL', 'ALHP', 'MBSL']"
BMS-52137-LI/00,0.0,0.0,1,65,"['EAST', 'LUMX', 'CITH', 'ACAP', 'BBH', 'MEL', 'CLND', 'BERU', 'MRH', 'LPL']"
BMS-52141-LI/00,0.0,0.0,1,15,"['PLC', 'NDB', 'LFIN', 'MGT', 'COMB', 'SEYB', 'DIST', 'ALUM', 'HNB', 'DFCC']"
BMS-52208-LI/00,0.0,0.0,1,39,"['GRAN', 'MARA', 'LMF', 'ALLI', 'NTB', 'DIAL', 'OSEA', 'PABC', 'AAIC', 'ACAP']"
BMS-52209-LI/00,0.0,0.0,1,19,"['MARA', 'COCR', 'ASIY', 'NTB', 'SHOT', 'MRH', 'PLC', 'HNB', 'NDB', 'COMB']"
